order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
210,1290,28,Chandigarh,Afternoon,Weekday,North Indian,Snacks,Mid-range,646,No,43,14,3,No,Celebrating,Low,Friends,Yes
211,4425,21,Chandigarh,Evening,Weekend,Biryani,Dinner,Mid-range,249,Yes,80,8,5,No,Celebrating,Low,Friends,No
212,3870,23,Chandigarh,Evening,Weekday,Fast Food,Breakfast,Premium,409,Yes,92,11,5,No,Happy,High,Partner,Yes
213,1237,23,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Mid-range,676,No,80,4,1,Yes,Lazy,Low,Partner,No
214,1072,42,Bangalore,Evening,Weekday,Biryani,Snacks,Premium,890,No,34,13,2,Yes,Lazy,Medium,Alone,No
215,1708,39,Pune,Morning,Weekend,Fast Food,Snacks,Mid-range,589,Yes,77,13,3,Yes,Stressed,Low,Alone,No
216,4232,37,Delhi,Morning,Weekday,Desserts,Breakfast,Mid-range,555,Yes,42,9,4,No,Happy,Low,Friends,No
217,2733,24,Hyderabad,Afternoon,Weekend,North Indian,Breakfast,Budget,982,Yes,93,11,5,No,Happy,Medium,Family,No
218,1371,26,Bangalore,Morning,Weekday,Desserts,Dinner,Budget,103,No,21,14,1,Yes,Lazy,Low,Alone,Yes
219,2647,29,Delhi,Night,Weekday,Chinese,Lunch,Budget,920,No,49,11,3,Yes,Happy,High,Family,Yes
220,1946,21,Hyderabad,Morning,Weekend,Fast Food,Lunch,Budget,302,Yes,32,14,4,No,Lazy,Low,Family,Yes
221,1283,35,Hyderabad,Morning,Weekend,North Indian,Dinner,Premium,371,No,72,8,2,Yes,Lazy,Medium,Friends,Yes
222,2426,20,Pune,Morning,Weekend,Chinese,Dinner,Mid-range,368,No,39,1,1,No,Stressed,High,Alone,Yes
223,2384,43,Hyderabad,Morning,Weekend,Desserts,Breakfast,Premium,559,No,95,10,4,No,Stressed,High,Alone,No
224,2487,20,Chandigarh,Night,Weekday,South Indian,Snacks,Budget,325,No,86,2,5,Yes,Lazy,Low,Partner,Yes
225,2903,43,Pune,Afternoon,Weekend,Fast Food,Lunch,Mid-range,731,No,37,11,3,Yes,Happy,High,Alone,No
226,4000,25,Bangalore,Morning,Weekend,North Indian,Breakfast,Mid-range,620,No,95,7,2,No,Lazy,Low,Friends,No
227,3694,31,Delhi,Night,Weekend,Desserts,Snacks,Mid-range,739,No,70,10,2,No,Stressed,High,Alone,No
228,2459,19,Pune,Night,Weekday,Desserts,Lunch,Budget,144,Yes,35,13,1,No,Celebrating,High,Partner,Yes
229,3674,35,Bangalore,Afternoon,Weekday,Fast Food,Dinner,Premium,733,No,57,13,4,No,Stressed,Medium,Friends,No
230,2549,43,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Premium,939,Yes,24,4,1,No,Stressed,Medium,Friends,Yes
231,4457,21,Chandigarh,Afternoon,Weekend,Fast Food,Snacks,Premium,471,Yes,89,7,5,Yes,Celebrating,Low,Family,Yes
232,4358,40,Delhi,Night,Weekend,South Indian,Breakfast,Mid-range,288,No,90,13,4,No,Stressed,Low,Family,No
233,4350,42,Delhi,Evening,Weekday,North Indian,Lunch,Premium,588,No,28,7,1,Yes,Happy,High,Friends,No
234,3528,27,Hyderabad,Afternoon,Weekend,Biryani,Breakfast,Mid-range,127,Yes,64,11,2,Yes,Celebrating,Medium,Partner,No
235,3663,21,Hyderabad,Morning,Weekend,North Indian,Lunch,Mid-range,921,Yes,77,11,1,No,Stressed,Low,Family,Yes
236,4507,35,Chandigarh,Afternoon,Weekend,South Indian,Breakfast,Premium,646,Yes,41,8,4,Yes,Stressed,High,Friends,Yes
237,4863,32,Hyderabad,Evening,Weekday,South Indian,Dinner,Premium,362,No,73,13,3,No,Happy,Medium,Partner,No
238,2047,41,Delhi,Morning,Weekend,Desserts,Snacks,Premium,662,No,80,12,5,Yes,Lazy,High,Friends,Yes
239,2741,39,Hyderabad,Afternoon,Weekend,Chinese,Dinner,Mid-range,161,Yes,25,3,4,Yes,Celebrating,Medium,Friends,No
240,4738,33,Bangalore,Afternoon,Weekday,South Indian,Snacks,Mid-range,857,Yes,88,10,1,Yes,Happy,Medium,Friends,Yes
241,4552,32,Delhi,Morning,Weekday,Biryani,Dinner,Premium,833,No,39,12,5,No,Lazy,High,Alone,Yes
242,3675,35,Bangalore,Morning,Weekend,Fast Food,Breakfast,Mid-range,708,No,45,11,1,No,Celebrating,High,Family,No
243,4057,29,Hyderabad,Morning,Weekend,South Indian,Dinner,Budget,508,No,65,10,4,Yes,Celebrating,Low,Friends,No
244,2508,24,Hyderabad,Night,Weekend,Desserts,Breakfast,Mid-range,740,Yes,57,8,4,Yes,Stressed,High,Partner,Yes
245,2428,27,Chandigarh,Evening,Weekend,South Indian,Breakfast,Budget,293,Yes,43,10,4,Yes,Celebrating,Medium,Friends,Yes
246,3597,26,Hyderabad,Afternoon,Weekday,Fast Food,Dinner,Premium,298,Yes,85,9,3,No,Stressed,High,Friends,Yes
247,4388,28,Chandigarh,Night,Weekday,Biryani,Lunch,Premium,961,No,68,9,3,No,Celebrating,High,Alone,No
248,3556,40,Mumbai,Afternoon,Weekend,Chinese,Dinner,Mid-range,387,No,34,5,3,No,Happy,High,Alone,Yes
249,4672,22,Chandigarh,Morning,Weekend,Desserts,Dinner,Mid-range,178,No,59,1,4,No,Happy,High,Friends,Yes
250,2780,39,Bangalore,Morning,Weekday,Fast Food,Dinner,Premium,249,No,89,8,1,Yes,Lazy,Medium,Partner,No
251,1783,27,Pune,Evening,Weekend,Biryani,Lunch,Budget,124,No,22,2,1,Yes,Stressed,High,Family,Yes
252,3978,38,Delhi,Night,Weekday,Chinese,Dinner,Mid-range,939,Yes,43,4,4,Yes,Stressed,Medium,Partner,No
253,2022,25,Hyderabad,Night,Weekday,South Indian,Snacks,Premium,500,Yes,67,13,3,No,Happy,High,Partner,Yes
254,3628,42,Mumbai,Morning,Weekend,North Indian,Lunch,Premium,538,No,50,14,2,Yes,Celebrating,Medium,Alone,Yes
255,3422,33,Chandigarh,Morning,Weekend,Biryani,Snacks,Premium,448,No,68,1,5,No,Happy,Medium,Friends,Yes
256,4032,18,Mumbai,Afternoon,Weekday,Desserts,Dinner,Premium,602,Yes,94,10,1,No,Celebrating,Low,Friends,Yes
257,4766,41,Chandigarh,Afternoon,Weekday,North Indian,Lunch,Budget,864,No,48,14,5,Yes,Happy,Low,Alone,No
258,1796,26,Delhi,Evening,Weekday,Chinese,Dinner,Budget,506,Yes,84,11,4,No,Stressed,Medium,Family,No
259,2644,19,Pune,Evening,Weekend,South Indian,Snacks,Premium,458,Yes,62,14,4,No,Stressed,Low,Partner,No
260,1371,43,Bangalore,Evening,Weekday,Biryani,Breakfast,Premium,709,No,45,7,1,No,Stressed,High,Friends,Yes
261,4665,42,Delhi,Night,Weekday,North Indian,Lunch,Premium,884,Yes,36,10,1,Yes,Happy,Medium,Friends,Yes
262,3250,26,Mumbai,Morning,Weekend,Fast Food,Lunch,Premium,391,Yes,81,1,4,No,Lazy,Low,Family,No
263,2819,26,Pune,Morning,Weekday,Chinese,Breakfast,Budget,986,No,28,1,4,No,Celebrating,Medium,Family,No
264,4222,19,Pune,Evening,Weekend,Desserts,Lunch,Premium,475,Yes,91,8,4,Yes,Lazy,Low,Partner,No
265,2486,34,Hyderabad,Night,Weekend,Chinese,Dinner,Budget,257,No,22,14,4,No,Celebrating,Low,Family,Yes
266,1877,20,Delhi,Morning,Weekday,Fast Food,Dinner,Premium,995,No,64,1,4,Yes,Celebrating,High,Alone,No
267,3766,33,Hyderabad,Evening,Weekend,South Indian,Snacks,Premium,427,No,28,12,2,Yes,Stressed,High,Family,Yes
268,1892,26,Mumbai,Morning,Weekend,Biryani,Dinner,Budget,361,Yes,91,10,4,No,Stressed,Medium,Friends,No
269,3007,30,Chandigarh,Morning,Weekday,Chinese,Breakfast,Mid-range,490,Yes,66,3,4,No,Happy,Low,Alone,No
270,3861,19,Mumbai,Afternoon,Weekday,Chinese,Dinner,Budget,351,No,58,8,5,Yes,Celebrating,High,Friends,No
271,2079,21,Bangalore,Night,Weekend,Desserts,Dinner,Budget,335,No,72,7,2,No,Happy,Medium,Partner,No
272,1149,28,Hyderabad,Afternoon,Weekend,North Indian,Breakfast,Mid-range,244,No,92,5,4,Yes,Stressed,High,Friends,Yes
273,1454,44,Pune,Night,Weekend,Biryani,Snacks,Budget,270,Yes,39,13,3,Yes,Celebrating,Medium,Friends,No
274,1580,28,Bangalore,Afternoon,Weekend,Biryani,Breakfast,Premium,252,Yes,66,7,4,No,Lazy,High,Friends,No
275,2291,37,Chandigarh,Morning,Weekday,Fast Food,Snacks,Mid-range,966,No,89,10,2,No,Happy,Low,Friends,No
276,4990,35,Hyderabad,Evening,Weekday,Desserts,Snacks,Premium,311,Yes,59,12,2,No,Lazy,Medium,Alone,No
277,1485,37,Delhi,Evening,Weekday,Biryani,Snacks,Budget,835,No,56,13,3,No,Celebrating,Low,Family,No
278,4125,40,Chandigarh,Night,Weekend,North Indian,Snacks,Mid-range,300,Yes,20,13,2,Yes,Celebrating,Medium,Alone,Yes
279,3836,33,Chandigarh,Morning,Weekend,South Indian,Dinner,Mid-range,814,No,95,1,4,Yes,Lazy,High,Family,No
280,1442,41,Pune,Afternoon,Weekday,Fast Food,Snacks,Budget,342,No,27,8,3,Yes,Lazy,Medium,Friends,Yes
281,1297,22,Mumbai,Evening,Weekend,Desserts,Dinner,Budget,177,Yes,41,3,2,Yes,Celebrating,Medium,Family,Yes
282,4434,39,Mumbai,Evening,Weekday,South Indian,Lunch,Premium,935,No,89,2,3,No,Happy,Medium,Family,Yes
283,1575,44,Delhi,Evening,Weekend,Biryani,Snacks,Budget,937,No,53,5,5,No,Celebrating,High,Friends,No
284,1069,38,Pune,Morning,Weekday,Chinese,Dinner,Mid-range,392,No,20,5,4,Yes,Lazy,Low,Partner,No
285,1507,18,Chandigarh,Evening,Weekday,Fast Food,Lunch,Budget,620,Yes,53,7,1,No,Happy,Medium,Partner,No
286,1732,38,Pune,Night,Weekday,South Indian,Snacks,Premium,792,Yes,95,7,1,No,Happy,High,Family,Yes
287,1361,43,Pune,Night,Weekend,Desserts,Dinner,Budget,205,Yes,83,9,1,No,Lazy,High,Family,No
288,1514,24,Bangalore,Afternoon,Weekend,Biryani,Dinner,Premium,934,No,87,4,2,Yes,Happy,Low,Friends,Yes
289,4495,21,Bangalore,Evening,Weekend,South Indian,Lunch,Mid-range,453,No,20,9,2,Yes,Celebrating,Low,Alone,No
290,2704,22,Hyderabad,Afternoon,Weekend,Fast Food,Snacks,Premium,562,Yes,59,10,4,No,Lazy,High,Partner,Yes
291,4759,23,Delhi,Afternoon,Weekday,Desserts,Snacks,Mid-range,188,Yes,87,5,2,No,Lazy,Low,Alone,Yes
292,2810,28,Chandigarh,Evening,Weekday,Desserts,Snacks,Premium,450,No,37,7,3,Yes,Stressed,Medium,Alone,Yes
293,1811,30,Hyderabad,Morning,Weekend,Fast Food,Snacks,Premium,646,Yes,90,12,1,Yes,Celebrating,Low,Partner,No
294,1950,37,Pune,Night,Weekend,Biryani,Dinner,Budget,440,No,74,12,5,Yes,Happy,Medium,Partner,No
295,3067,33,Delhi,Afternoon,Weekday,South Indian,Lunch,Mid-range,344,Yes,82,4,4,No,Celebrating,Medium,Family,No
296,1904,33,Hyderabad,Morning,Weekend,South Indian,Lunch,Premium,306,Yes,61,1,5,Yes,Celebrating,Low,Family,Yes
297,1202,28,Mumbai,Evening,Weekday,Chinese,Dinner,Mid-range,967,Yes,78,3,1,No,Celebrating,Medium,Alone,No
298,4295,25,Hyderabad,Morning,Weekday,Chinese,Lunch,Premium,417,No,33,9,1,No,Celebrating,Medium,Friends,No
299,1069,29,Hyderabad,Evening,Weekday,North Indian,Breakfast,Premium,721,No,54,6,5,Yes,Happy,Medium,Friends,No
300,2749,19,Mumbai,Afternoon,Weekend,Biryani,Dinner,Premium,347,No,42,14,5,Yes,Stressed,Medium,Friends,No
301,2068,34,Chandigarh,Morning,Weekend,South Indian,Breakfast,Premium,937,No,91,13,3,No,Happy,High,Partner,No
302,1271,41,Hyderabad,Evening,Weekday,Chinese,Dinner,Budget,180,Yes,97,6,3,No,Happy,Low,Family,No
303,3131,33,Bangalore,Afternoon,Weekday,South Indian,Breakfast,Premium,825,No,32,5,5,Yes,Stressed,Low,Family,No
304,1684,36,Chandigarh,Afternoon,Weekday,Biryani,Breakfast,Budget,996,Yes,34,13,2,Yes,Celebrating,Medium,Partner,Yes
305,4997,25,Bangalore,Morning,Weekend,Biryani,Breakfast,Budget,627,Yes,83,1,2,Yes,Lazy,High,Alone,No
306,2213,34,Pune,Evening,Weekday,Desserts,Lunch,Mid-range,293,No,77,11,2,Yes,Happy,High,Alone,No
307,3769,31,Mumbai,Evening,Weekday,Chinese,Dinner,Premium,364,Yes,20,12,3,No,Lazy,Medium,Friends,Yes
308,4518,24,Delhi,Night,Weekday,South Indian,Dinner,Budget,990,Yes,53,7,5,Yes,Happy,Low,Family,Yes
309,3240,36,Chandigarh,Night,Weekday,Chinese,Breakfast,Budget,338,Yes,74,3,5,Yes,Celebrating,High,Partner,Yes
310,2795,26,Pune,Night,Weekday,North Indian,Dinner,Mid-range,728,No,64,2,4,No,Stressed,High,Partner,Yes
311,1822,27,Hyderabad,Afternoon,Weekday,South Indian,Breakfast,Mid-range,493,No,90,2,4,Yes,Lazy,High,Alone,Yes
312,3692,19,Chandigarh,Morning,Weekend,South Indian,Breakfast,Mid-range,943,Yes,34,5,1,Yes,Celebrating,Medium,Partner,Yes
313,2561,38,Delhi,Evening,Weekend,South Indian,Dinner,Budget,865,Yes,21,12,1,No,Celebrating,High,Friends,Yes
314,3677,39,Hyderabad,Night,Weekday,Desserts,Breakfast,Budget,978,No,72,5,2,Yes,Celebrating,High,Friends,No
315,1885,28,Chandigarh,Afternoon,Weekend,South Indian,Breakfast,Mid-range,359,Yes,96,7,5,No,Lazy,High,Partner,No
316,4555,20,Hyderabad,Morning,Weekend,North Indian,Breakfast,Budget,276,Yes,73,12,1,Yes,Happy,High,Family,Yes
317,4964,26,Mumbai,Night,Weekend,South Indian,Breakfast,Mid-range,474,Yes,54,9,3,Yes,Stressed,High,Friends,Yes
318,1357,32,Hyderabad,Morning,Weekend,Chinese,Lunch,Mid-range,292,No,91,1,3,No,Lazy,Low,Alone,No
319,2892,41,Chandigarh,Morning,Weekday,South Indian,Snacks,Premium,369,Yes,45,7,5,No,Lazy,High,Alone,Yes
320,4183,29,Delhi,Night,Weekend,Chinese,Snacks,Mid-range,576,No,71,8,2,No,Celebrating,Medium,Friends,Yes
321,1096,31,Mumbai,Afternoon,Weekday,North Indian,Breakfast,Budget,549,No,59,12,2,No,Stressed,Low,Friends,Yes
322,3753,32,Hyderabad,Evening,Weekend,North Indian,Lunch,Premium,361,No,81,3,1,Yes,Happy,High,Partner,Yes
323,2227,39,Delhi,Evening,Weekend,Biryani,Dinner,Budget,637,Yes,63,10,2,No,Happy,Medium,Friends,No
324,3604,36,Mumbai,Afternoon,Weekend,North Indian,Lunch,Mid-range,451,Yes,45,5,2,Yes,Lazy,Medium,Family,Yes
325,4436,32,Pune,Night,Weekday,Biryani,Lunch,Mid-range,213,No,75,5,2,No,Lazy,Low,Family,No
326,1013,34,Chandigarh,Night,Weekend,Biryani,Snacks,Budget,703,Yes,72,7,2,No,Happy,Medium,Friends,Yes
327,2069,22,Pune,Afternoon,Weekday,Fast Food,Breakfast,Premium,590,Yes,84,13,3,No,Stressed,Low,Friends,No
328,3505,20,Delhi,Night,Weekend,Biryani,Dinner,Budget,806,Yes,24,11,4,Yes,Stressed,High,Partner,Yes
329,3556,44,Pune,Evening,Weekday,Desserts,Lunch,Mid-range,273,Yes,25,7,1,Yes,Happy,Medium,Friends,Yes
330,1088,39,Chandigarh,Night,Weekday,Chinese,Dinner,Premium,987,Yes,51,7,2,Yes,Happy,Low,Partner,No
331,4504,37,Pune,Morning,Weekend,North Indian,Snacks,Budget,861,Yes,80,2,3,Yes,Celebrating,High,Family,No
332,3289,22,Mumbai,Night,Weekday,Biryani,Dinner,Budget,296,No,37,6,1,No,Celebrating,Medium,Family,No
333,4327,21,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Mid-range,666,No,48,11,2,No,Celebrating,Medium,Family,No
334,1948,36,Mumbai,Morning,Weekday,Biryani,Dinner,Premium,606,Yes,48,3,5,No,Stressed,High,Family,No
335,4425,21,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,450,No,52,3,2,No,Happy,Medium,Friends,Yes
336,3446,22,Mumbai,Night,Weekend,North Indian,Dinner,Mid-range,353,Yes,82,8,5,Yes,Stressed,Medium,Family,No
337,3703,41,Hyderabad,Morning,Weekend,Desserts,Lunch,Budget,490,Yes,38,9,3,No,Stressed,Low,Partner,No
338,4244,33,Bangalore,Afternoon,Weekday,South Indian,Dinner,Premium,249,Yes,62,11,1,Yes,Celebrating,Low,Alone,No
339,2960,40,Chandigarh,Morning,Weekend,Chinese,Breakfast,Budget,369,Yes,87,3,3,Yes,Happy,Low,Friends,Yes
340,4247,34,Pune,Evening,Weekday,Fast Food,Lunch,Budget,579,Yes,64,7,1,Yes,Stressed,Low,Family,Yes
341,1343,29,Chandigarh,Afternoon,Weekend,Fast Food,Breakfast,Premium,539,No,42,4,3,No,Celebrating,Low,Partner,Yes
342,1479,30,Hyderabad,Afternoon,Weekend,Biryani,Dinner,Mid-range,426,No,46,12,1,No,Celebrating,Medium,Family,Yes
343,4575,24,Delhi,Afternoon,Weekend,Chinese,Breakfast,Mid-range,144,Yes,52,1,4,No,Lazy,High,Friends,Yes
344,3958,31,Hyderabad,Afternoon,Weekday,Chinese,Lunch,Budget,353,Yes,61,10,2,No,Happy,High,Friends,Yes
345,3274,44,Pune,Morning,Weekend,Fast Food,Dinner,Premium,642,No,32,1,4,Yes,Happy,Low,Family,Yes
346,2127,35,Pune,Night,Weekday,Chinese,Breakfast,Budget,242,Yes,37,7,2,No,Stressed,Low,Friends,No
347,1643,29,Pune,Morning,Weekday,South Indian,Dinner,Mid-range,957,No,90,2,4,No,Happy,Low,Family,No
348,2101,35,Hyderabad,Evening,Weekday,Desserts,Breakfast,Premium,732,No,41,2,2,Yes,Lazy,Medium,Partner,No
349,1042,41,Mumbai,Morning,Weekday,Fast Food,Breakfast,Premium,368,Yes,64,8,3,Yes,Celebrating,Low,Friends,Yes
350,2344,33,Mumbai,Evening,Weekend,Fast Food,Snacks,Mid-range,532,No,81,11,5,Yes,Lazy,Medium,Partner,Yes
351,3001,37,Chandigarh,Evening,Weekday,Fast Food,Snacks,Mid-range,479,No,33,5,3,Yes,Stressed,Low,Family,No
352,2383,24,Delhi,Night,Weekday,Chinese,Snacks,Mid-range,455,No,41,4,1,Yes,Celebrating,Medium,Friends,Yes
353,3884,21,Delhi,Evening,Weekday,Biryani,Breakfast,Budget,826,Yes,25,2,1,Yes,Celebrating,Low,Alone,Yes
354,3842,44,Chandigarh,Afternoon,Weekend,South Indian,Breakfast,Budget,927,No,77,11,5,Yes,Celebrating,Low,Family,Yes
355,3615,24,Mumbai,Evening,Weekend,South Indian,Breakfast,Mid-range,102,No,69,1,5,No,Happy,Low,Partner,No
356,2694,20,Chandigarh,Morning,Weekday,Chinese,Snacks,Budget,582,No,70,1,4,No,Celebrating,Medium,Friends,No
357,2371,30,Pune,Night,Weekend,North Indian,Snacks,Budget,205,No,49,5,3,No,Stressed,Low,Alone,Yes
358,4468,39,Delhi,Evening,Weekday,Chinese,Breakfast,Premium,536,No,72,6,3,No,Happy,Low,Family,No
359,3108,43,Mumbai,Night,Weekend,Biryani,Dinner,Premium,883,No,63,4,4,No,Celebrating,Medium,Alone,Yes
360,2768,42,Bangalore,Evening,Weekday,Biryani,Lunch,Premium,333,No,72,3,1,No,Happy,Medium,Alone,No
361,2385,38,Delhi,Night,Weekday,Biryani,Dinner,Budget,483,No,85,12,1,Yes,Lazy,High,Family,No
362,1097,19,Mumbai,Evening,Weekday,Fast Food,Breakfast,Budget,270,No,93,9,3,Yes,Happy,High,Alone,Yes
363,2797,42,Pune,Evening,Weekend,Biryani,Lunch,Premium,785,No,71,6,4,Yes,Celebrating,High,Family,Yes
364,2606,31,Pune,Afternoon,Weekday,South Indian,Dinner,Premium,900,Yes,31,6,1,No,Happy,Low,Partner,Yes
365,4052,27,Mumbai,Morning,Weekday,North Indian,Breakfast,Premium,132,No,56,2,2,Yes,Happy,High,Alone,Yes
366,1143,35,Chandigarh,Evening,Weekend,South Indian,Breakfast,Premium,123,Yes,54,12,1,No,Lazy,High,Friends,Yes
367,1158,27,Mumbai,Evening,Weekend,Biryani,Lunch,Budget,516,No,58,3,4,Yes,Celebrating,Medium,Family,No
368,2343,44,Hyderabad,Evening,Weekend,Chinese,Snacks,Mid-range,117,No,76,3,2,No,Celebrating,High,Family,No
369,4114,30,Hyderabad,Evening,Weekday,North Indian,Breakfast,Premium,523,No,41,1,5,Yes,Stressed,High,Friends,Yes
370,3235,33,Delhi,Evening,Weekend,Fast Food,Breakfast,Budget,400,Yes,29,2,1,No,Stressed,Low,Partner,No
371,3000,32,Bangalore,Morning,Weekday,Biryani,Snacks,Premium,429,Yes,44,3,5,No,Celebrating,Medium,Alone,Yes
372,3285,40,Pune,Morning,Weekend,Chinese,Lunch,Premium,622,No,40,7,5,Yes,Happy,Low,Friends,No
373,3245,44,Hyderabad,Night,Weekday,Desserts,Dinner,Premium,723,Yes,44,3,3,No,Celebrating,Low,Friends,Yes
374,3794,32,Delhi,Afternoon,Weekend,Desserts,Lunch,Mid-range,929,No,88,5,5,No,Stressed,High,Friends,No
375,3504,38,Delhi,Night,Weekday,Fast Food,Lunch,Budget,103,Yes,67,10,1,Yes,Celebrating,High,Partner,No
376,4027,27,Mumbai,Afternoon,Weekday,North Indian,Snacks,Budget,457,Yes,72,11,3,Yes,Celebrating,Medium,Family,No
377,1138,36,Mumbai,Night,Weekday,Fast Food,Breakfast,Mid-range,563,Yes,33,7,4,Yes,Stressed,High,Alone,Yes
378,1646,40,Chandigarh,Afternoon,Weekend,North Indian,Breakfast,Mid-range,421,Yes,40,10,2,No,Lazy,High,Alone,Yes
379,2827,39,Pune,Evening,Weekend,South Indian,Dinner,Mid-range,289,Yes,22,4,3,No,Stressed,Medium,Alone,Yes
380,4775,35,Chandigarh,Night,Weekday,Biryani,Snacks,Premium,726,No,41,7,4,No,Celebrating,High,Family,No
381,2051,39,Mumbai,Afternoon,Weekend,South Indian,Lunch,Budget,852,Yes,99,6,1,Yes,Stressed,Low,Friends,No
382,1259,19,Hyderabad,Afternoon,Weekend,North Indian,Snacks,Budget,898,No,90,9,5,Yes,Celebrating,Low,Friends,No
383,3732,37,Pune,Afternoon,Weekend,Desserts,Dinner,Mid-range,337,Yes,20,3,4,No,Lazy,Medium,Friends,Yes
384,2344,40,Delhi,Afternoon,Weekend,Desserts,Breakfast,Budget,956,No,20,4,5,Yes,Happy,Medium,Friends,No
385,4277,40,Mumbai,Morning,Weekend,Desserts,Lunch,Mid-range,750,Yes,93,1,1,No,Stressed,Low,Partner,Yes
386,3655,35,Bangalore,Morning,Weekend,Desserts,Dinner,Budget,336,No,94,1,3,No,Happy,High,Partner,No
387,1209,19,Pune,Afternoon,Weekday,Chinese,Lunch,Premium,850,Yes,90,3,3,Yes,Happy,High,Partner,No
388,2239,39,Delhi,Morning,Weekend,Biryani,Breakfast,Premium,189,Yes,69,1,4,Yes,Happy,Low,Friends,Yes
389,3454,26,Pune,Morning,Weekend,Fast Food,Snacks,Budget,710,No,22,4,5,No,Happy,Medium,Family,Yes
390,1434,21,Delhi,Afternoon,Weekday,Chinese,Snacks,Budget,621,No,30,7,1,No,Lazy,High,Partner,No
391,1916,42,Delhi,Evening,Weekday,Biryani,Dinner,Budget,460,Yes,21,11,5,No,Stressed,Low,Alone,No
392,1565,38,Bangalore,Morning,Weekend,Fast Food,Dinner,Mid-range,429,No,61,14,3,No,Stressed,Medium,Partner,Yes
393,1290,24,Hyderabad,Night,Weekend,Biryani,Snacks,Mid-range,582,Yes,42,3,3,No,Lazy,Low,Alone,Yes
394,2639,36,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Premium,772,Yes,32,1,2,Yes,Lazy,Medium,Partner,No
395,3152,33,Bangalore,Evening,Weekday,South Indian,Breakfast,Budget,544,No,54,4,5,No,Stressed,Low,Friends,No
396,1101,22,Chandigarh,Afternoon,Weekday,Fast Food,Lunch,Budget,128,No,63,12,5,No,Celebrating,Low,Friends,Yes
397,4512,35,Chandigarh,Evening,Weekday,South Indian,Dinner,Mid-range,177,No,49,4,1,Yes,Stressed,High,Friends,No
398,1781,35,Hyderabad,Morning,Weekday,North Indian,Breakfast,Budget,778,No,59,9,5,Yes,Stressed,Medium,Family,Yes
399,4247,44,Chandigarh,Evening,Weekend,Biryani,Breakfast,Mid-range,540,No,45,6,3,Yes,Stressed,Medium,Family,No
400,1505,27,Mumbai,Night,Weekend,North Indian,Dinner,Premium,814,Yes,56,1,1,Yes,Stressed,High,Friends,No
401,2425,37,Pune,Morning,Weekend,North Indian,Lunch,Budget,556,No,63,13,4,Yes,Celebrating,High,Family,No
402,1945,23,Mumbai,Evening,Weekend,Chinese,Breakfast,Premium,372,No,93,9,3,No,Lazy,Low,Friends,Yes
403,4195,25,Chandigarh,Evening,Weekday,Fast Food,Breakfast,Premium,672,Yes,58,10,2,No,Lazy,Low,Family,No
404,1931,30,Chandigarh,Night,Weekend,Fast Food,Lunch,Premium,163,Yes,96,12,1,No,Lazy,Low,Friends,Yes
405,3354,27,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Premium,664,Yes,91,11,4,Yes,Happy,Low,Family,Yes
406,3864,21,Delhi,Evening,Weekday,South Indian,Dinner,Budget,978,Yes,95,13,1,No,Lazy,Low,Partner,No
407,2342,32,Chandigarh,Evening,Weekday,North Indian,Dinner,Mid-range,372,No,56,1,2,Yes,Happy,Low,Partner,Yes
408,2422,21,Pune,Morning,Weekend,Biryani,Breakfast,Premium,217,Yes,67,3,3,Yes,Celebrating,Medium,Partner,Yes
409,2142,18,Delhi,Afternoon,Weekday,Biryani,Snacks,Mid-range,378,Yes,23,8,2,Yes,Lazy,Medium,Partner,Yes
410,1673,35,Hyderabad,Afternoon,Weekend,Chinese,Snacks,Budget,727,No,37,1,5,No,Lazy,Low,Family,No
411,2577,21,Delhi,Night,Weekday,North Indian,Lunch,Budget,649,No,35,6,3,No,Lazy,Low,Family,No
412,2416,44,Pune,Night,Weekday,North Indian,Snacks,Budget,834,No,46,8,5,No,Stressed,Low,Partner,Yes
413,1182,20,Hyderabad,Afternoon,Weekend,Desserts,Breakfast,Budget,142,Yes,59,7,1,No,Stressed,Medium,Family,Yes
414,4741,43,Delhi,Morning,Weekend,Biryani,Breakfast,Premium,165,No,58,3,4,No,Happy,Medium,Alone,Yes
415,1849,25,Bangalore,Night,Weekend,Chinese,Dinner,Budget,316,Yes,65,5,2,Yes,Happy,Low,Alone,No
416,3728,32,Chandigarh,Night,Weekday,Desserts,Dinner,Mid-range,107,No,38,10,5,No,Stressed,High,Friends,Yes
417,2789,30,Bangalore,Night,Weekend,Fast Food,Breakfast,Mid-range,776,No,77,12,4,No,Stressed,High,Friends,Yes
418,1767,38,Chandigarh,Night,Weekend,Desserts,Dinner,Premium,955,Yes,88,12,4,No,Celebrating,Medium,Family,Yes
419,4423,19,Pune,Evening,Weekday,North Indian,Snacks,Premium,943,No,38,12,5,Yes,Stressed,Medium,Family,No
420,2131,29,Bangalore,Morning,Weekend,North Indian,Lunch,Budget,780,No,55,4,1,No,Happy,Low,Alone,Yes
